  Residual norms for solver_ solve.
 12 KSP Residual norm 1.268222716233e-06 
 13 KSP Residual norm 4.185135153860e-07 
 14 KSP Residual norm 1.987236394587e-07 
 15 KSP Residual norm 4.423939885617e-08 
 16 KSP Residual norm 1.555526586347e-08 
 17 KSP Residual norm 4.729509053762e-09 
 18 KSP Residual norm 1.893772268367e-09 
 19 KSP Residual norm 7.385326029262e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.890393322474e-03 
  1 KSP Residual norm 1.663722293902e-04 
  2 KSP Residual norm 5.000763626945e-05 
  3 KSP Residual norm 1.785000558097e-05 
  4 KSP Residual norm 6.267826396351e-06 
  5 KSP Residual norm 2.053668266014e-06 
  6 KSP Residual norm 7.861870446138e-07 
  7 KSP Residual norm 3.133263992175e-07 
  8 KSP Residual norm 1.183521707207e-07 
  9 KSP Residual norm 4.947017487872e-08 
 10 KSP Residual norm 2.626414019969e-08 
 11 KSP Residual norm 2.229061727368e-08 
 12 KSP Residual norm 1.345195055917e-08 
 13 KSP Residual norm 7.156522520243e-09 
 14 KSP Residual norm 2.254951823855e-09 
 15 KSP Residual norm 6.844349027809e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.957145416957e-06 
  1 KSP Residual norm 6.188075046851e-07 
  2 KSP Residual norm 1.790045908820e-07 
  3 KSP Residual norm 2.566106582281e-08 
  4 KSP Residual norm 7.098396906447e-09 
  5 KSP Residual norm 2.517081601612e-09 
  6 KSP Residual norm 9.590931667088e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 7.221311751672e+00 
  1 KSP Residual norm 8.967371038278e-03 
  2 KSP Residual norm 3.507918890342e-03 
  3 KSP Residual norm 1.074586990359e-03 
  4 KSP Residual norm 3.843536170469e-04 
  5 KSP Residual norm 1.542611393312e-04 
  6 KSP Residual norm 6.504761226048e-05 
  7 KSP Residual norm 2.735481028718e-05 
  8 KSP Residual norm 1.227187679240e-05 
  9 KSP Residual norm 6.713877065439e-06 
 10 KSP Residual norm 4.544843733988e-06 
 11 KSP Residual norm 3.494366898305e-06 
 12 KSP Residual norm 1.268221866002e-06 
 13 KSP Residual norm 4.185135060207e-07 
 14 KSP Residual norm 1.987236302674e-07 
 15 KSP Residual norm 4.423939781016e-08 
 16 KSP Residual norm 1.555526501138e-08 
 17 KSP Residual norm 4.729509044691e-09 
 18 KSP Residual norm 1.893772296877e-09 
 19 KSP Residual norm 7.385324863906e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.890393322478e-03 
  1 KSP Residual norm 1.663722293902e-04 
  2 KSP Residual norm 5.000763626950e-05 
  3 KSP Residual norm 1.785000558099e-05 
  4 KSP Residual norm 6.267826396350e-06 
  5 KSP Residual norm 2.053668265964e-06 
  6 KSP Residual norm 7.861870453867e-07 
  7 KSP Residual norm 3.133264017958e-07 
  8 KSP Residual norm 1.183521495233e-07 
  9 KSP Residual norm 4.946984882543e-08 
 10 KSP Residual norm 2.621751754569e-08 
 11 KSP Residual norm 2.228621942606e-08 
 12 KSP Residual norm 1.345186841697e-08 
 13 KSP Residual norm 7.156521451791e-09 
 14 KSP Residual norm 2.254951764394e-09 
 15 KSP Residual norm 6.844348159927e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.957145417840e-06 
  1 KSP Residual norm 6.188075048671e-07 
  2 KSP Residual norm 1.790045908775e-07 
  3 KSP Residual norm 2.566106583457e-08 
  4 KSP Residual norm 7.098396909920e-09 
  5 KSP Residual norm 2.517081602766e-09 
  6 KSP Residual norm 9.590931678596e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.656525725646e-08 
  1 KSP Residual norm 3.575524815542e-09 
  2 KSP Residual norm 8.078742359392e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 7.221311751672e+00 
  1 KSP Residual norm 8.967371038278e-03 
  2 KSP Residual norm 3.507918890342e-03 
  3 KSP Residual norm 1.074586990359e-03 
  4 KSP Residual norm 3.843536170469e-04 
  5 KSP Residual norm 1.542611393312e-04 
  6 KSP Residual norm 6.504761226048e-05 
  7 KSP Residual norm 2.735481028718e-05 
  8 KSP Residual norm 1.227187679240e-05 
  9 KSP Residual norm 6.713877065439e-06 
 10 KSP Residual norm 4.544843733988e-06 
 11 KSP Residual norm 3.494366898305e-06 
 12 KSP Residual norm 1.268221866002e-06 
 13 KSP Residual norm 4.185135060207e-07 
 14 KSP Residual norm 1.987236302674e-07 
 15 KSP Residual norm 4.423939781016e-08 
 16 KSP Residual norm 1.555526501138e-08 
 17 KSP Residual norm 4.729509044691e-09 
 18 KSP Residual norm 1.893772296877e-09 
 19 KSP Residual norm 7.385324863906e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.890393322478e-03 
  1 KSP Residual norm 1.663722293902e-04 
  2 KSP Residual norm 5.000763626950e-05 
  3 KSP Residual norm 1.785000558099e-05 
  4 KSP Residual norm 6.267826396350e-06 
  5 KSP Residual norm 2.053668265964e-06 
  6 KSP Residual norm 7.861870453867e-07 
  7 KSP Residual norm 3.133264017958e-07 
  8 KSP Residual norm 1.183521495233e-07 
  9 KSP Residual norm 4.946984882543e-08 
 10 KSP Residual norm 2.621751754569e-08 
 11 KSP Residual norm 2.228621942606e-08 
 12 KSP Residual norm 1.345186841697e-08 
 13 KSP Residual norm 7.156521451791e-09 
 14 KSP Residual norm 2.254951764394e-09 
 15 KSP Residual norm 6.844348159927e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.957145417840e-06 
  1 KSP Residual norm 6.188075048671e-07 
  2 KSP Residual norm 1.790045908775e-07 
  3 KSP Residual norm 2.566106583457e-08 
  4 KSP Residual norm 7.098396909920e-09 
  5 KSP Residual norm 2.517081602766e-09 
  6 KSP Residual norm 9.590931678596e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.656525725646e-08 
  1 KSP Residual norm 3.575524815542e-09 
  2 KSP Residual norm 8.078742359392e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 7.221311751672e+00 
  1 KSP Residual norm 8.967371038278e-03 
  2 KSP Residual norm 3.507918890342e-03 
  3 KSP Residual norm 1.074586990359e-03 
  4 KSP Residual norm 3.843536170469e-04 
  5 KSP Residual norm 1.542611393312e-04 
  6 KSP Residual norm 6.504761226048e-05 
  7 KSP Residual norm 2.735481028718e-05 
  8 KSP Residual norm 1.227187679240e-05 
  9 KSP Residual norm 6.713877065439e-06 
 10 KSP Residual norm 4.544843733988e-06 
 11 KSP Residual norm 3.494366898305e-06 
 12 KSP Residual norm 1.268221866002e-06 
 13 KSP Residual norm 4.185135060207e-07 
 14 KSP Residual norm 1.987236302674e-07 
 15 KSP Residual norm 4.423939781016e-08 
 16 KSP Residual norm 1.555526501138e-08 
 17 KSP Residual norm 4.729509044691e-09 
 18 KSP Residual norm 1.893772296877e-09 
 19 KSP Residual norm 7.385324863906e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.890393322478e-03 
  1 KSP Residual norm 1.663722293902e-04 
  2 KSP Residual norm 5.000763626950e-05 
  3 KSP Residual norm 1.785000558099e-05 
  4 KSP Residual norm 6.267826396350e-06 
  5 KSP Residual norm 2.053668265964e-06 
  6 KSP Residual norm 7.861870453867e-07 
  7 KSP Residual norm 3.133264017958e-07 
  8 KSP Residual norm 1.183521495233e-07 
  9 KSP Residual norm 4.946984882543e-08 
 10 KSP Residual norm 2.621751754569e-08 
 11 KSP Residual norm 2.228621942606e-08 
 12 KSP Residual norm 1.345186841697e-08 
 13 KSP Residual norm 7.156521451791e-09 
 14 KSP Residual norm 2.254951764394e-09 
 15 KSP Residual norm 6.844348159927e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.957145417840e-06 
  1 KSP Residual norm 6.188075048671e-07 
  2 KSP Residual norm 1.790045908775e-07 
  3 KSP Residual norm 2.566106583457e-08 
  4 KSP Residual norm 7.098396909920e-09 
  5 KSP Residual norm 2.517081602766e-09 
  6 KSP Residual norm 9.590931678596e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.656525725646e-08 
  1 KSP Residual norm 3.575524815542e-09 
  2 KSP Residual norm 8.078742359392e-10 
