  Residual norms for solver_ solve.
  0 KSP Residual norm 6.253874305121e+00 
  1 KSP Residual norm 2.777138733638e-03 
  2 KSP Residual norm 1.110211752964e-03 
  3 KSP Residual norm 3.472872344283e-04 
  4 KSP Residual norm 1.241476458461e-04 
  5 KSP Residual norm 3.804517372106e-05 
  6 KSP Residual norm 1.571468494189e-05 
  7 KSP Residual norm 1.481288101879e-05 
  8 KSP Residual norm 6.872762243180e-06 
  9 KSP Residual norm 3.248395287561e-06 
 10 KSP Residual norm 1.493369946534e-06 
 11 KSP Residual norm 6.952690717667e-07 
 12 KSP Residual norm 3.307445338668e-07 
 13 KSP Residual norm 1.477891060490e-07 
 14 KSP Residual norm 4.825350990305e-08 
 15 KSP Residual norm 4.597118866827e-08 
 16 KSP Residual norm 1.996163060769e-08 
 17 KSP Residual norm 5.787844848260e-09 
 18 KSP Residual norm 1.852704455046e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.433390895020e-04 
  1 KSP Residual norm 4.724211338549e-05 
  2 KSP Residual norm 1.444757098565e-05 
  3 KSP Residual norm 5.174275003381e-06 
  4 KSP Residual norm 1.856411202168e-06 
  5 KSP Residual norm 6.374725199718e-07 
  6 KSP Residual norm 2.479633119789e-07 
  7 KSP Residual norm 1.799108846446e-07 
  8 KSP Residual norm 9.580025381676e-08 
  9 KSP Residual norm 3.300179831291e-08 
 10 KSP Residual norm 1.248746042466e-08 
 11 KSP Residual norm 5.470879176280e-09 
 12 KSP Residual norm 2.926634631768e-09 
 13 KSP Residual norm 1.875500540325e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.613687822151e-06 
  1 KSP Residual norm 1.663333500231e-07 
  2 KSP Residual norm 4.840690411372e-08 
  3 KSP Residual norm 6.768251289597e-09 
  4 KSP Residual norm 1.873026624001e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 7.190015823148e-09 
  1 KSP Residual norm 1.760207235385e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.763148605762e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 6.253874305121e+00 
  1 KSP Residual norm 2.777138733638e-03 
  2 KSP Residual norm 1.110211752964e-03 
  3 KSP Residual norm 3.472872344283e-04 
  4 KSP Residual norm 1.241476458461e-04 
  5 KSP Residual norm 3.804517372106e-05 
  6 KSP Residual norm 1.571468494189e-05 
  7 KSP Residual norm 1.481288101879e-05 
  8 KSP Residual norm 6.872762243180e-06 
  9 KSP Residual norm 3.248395287561e-06 
 10 KSP Residual norm 1.493369946534e-06 
 11 KSP Residual norm 6.952690717667e-07 
 12 KSP Residual norm 3.307445338668e-07 
 13 KSP Residual norm 1.477891060490e-07 
 14 KSP Residual norm 4.825350990305e-08 
 15 KSP Residual norm 4.597118866827e-08 
 16 KSP Residual norm 1.996163060769e-08 
 17 KSP Residual norm 5.787844848260e-09 
 18 KSP Residual norm 1.852704455046e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.433390895020e-04 
  1 KSP Residual norm 4.724211338549e-05 
  2 KSP Residual norm 1.444757098565e-05 
  3 KSP Residual norm 5.174275003381e-06 
  4 KSP Residual norm 1.856411202168e-06 
  5 KSP Residual norm 6.374725199718e-07 
  6 KSP Residual norm 2.479633119789e-07 
  7 KSP Residual norm 1.799108846446e-07 
  8 KSP Residual norm 9.580025381676e-08 
  9 KSP Residual norm 3.300179831291e-08 
 10 KSP Residual norm 1.248746042466e-08 
 11 KSP Residual norm 5.470879176280e-09 
 12 KSP Residual norm 2.926634631768e-09 
 13 KSP Residual norm 1.875500540325e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.613687822151e-06 
  1 KSP Residual norm 1.663333500231e-07 
  2 KSP Residual norm 4.840690411372e-08 
  3 KSP Residual norm 6.768251289597e-09 
  4 KSP Residual norm 1.873026624001e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 7.190015823148e-09 
  1 KSP Residual norm 1.760207235385e-09 
