  Residual norms for solver_ solve.
  0 KSP Residual norm 5.765796286992e+00 
  1 KSP Residual norm 9.105155536867e-04 
  2 KSP Residual norm 3.676296975877e-04 
  3 KSP Residual norm 1.175768954502e-04 
  4 KSP Residual norm 4.337057150684e-05 
  5 KSP Residual norm 2.865211232670e-05 
  6 KSP Residual norm 1.350631959290e-05 
  7 KSP Residual norm 4.615706038555e-06 
  8 KSP Residual norm 1.577323705038e-06 
  9 KSP Residual norm 8.023744743958e-07 
 10 KSP Residual norm 4.123464291461e-07 
 11 KSP Residual norm 4.053158202908e-07 
 12 KSP Residual norm 1.948529959238e-07 
 13 KSP Residual norm 8.575678329261e-08 
 14 KSP Residual norm 3.300688111606e-08 
 15 KSP Residual norm 1.486821461472e-08 
 16 KSP Residual norm 6.086423819426e-09 
 17 KSP Residual norm 5.800008206777e-09 
 18 KSP Residual norm 2.178319880912e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.696193221120e-04 
  1 KSP Residual norm 1.463859076861e-05 
  2 KSP Residual norm 4.515865030489e-06 
  3 KSP Residual norm 1.620046116537e-06 
  4 KSP Residual norm 5.878790290416e-07 
  5 KSP Residual norm 2.299632530002e-07 
  6 KSP Residual norm 2.061078227727e-07 
  7 KSP Residual norm 8.181234501355e-08 
  8 KSP Residual norm 3.362104796087e-08 
  9 KSP Residual norm 1.155620457976e-08 
 10 KSP Residual norm 3.861789456687e-09 
 11 KSP Residual norm 1.803625284868e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 4.814615196604e-07 
  1 KSP Residual norm 4.928388904577e-08 
  2 KSP Residual norm 1.437854575437e-08 
  3 KSP Residual norm 2.181947224955e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.765796286992e+00 
  1 KSP Residual norm 9.105155536867e-04 
  2 KSP Residual norm 3.676296975877e-04 
  3 KSP Residual norm 1.175768954421e-04 
  4 KSP Residual norm 4.337057168252e-05 
  5 KSP Residual norm 2.865200079774e-05 
  6 KSP Residual norm 1.350631958325e-05 
  7 KSP Residual norm 4.615706040782e-06 
  8 KSP Residual norm 1.577323706777e-06 
  9 KSP Residual norm 8.023744746706e-07 
 10 KSP Residual norm 4.123471205910e-07 
 11 KSP Residual norm 4.053383385501e-07 
 12 KSP Residual norm 1.948529950924e-07 
 13 KSP Residual norm 8.575678244525e-08 
 14 KSP Residual norm 3.300688107961e-08 
 15 KSP Residual norm 1.486821474994e-08 
 16 KSP Residual norm 6.091357716704e-09 
 17 KSP Residual norm 5.800027940902e-09 
 18 KSP Residual norm 2.178319891744e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.696193221122e-04 
  1 KSP Residual norm 1.463859076862e-05 
  2 KSP Residual norm 4.515865030493e-06 
  3 KSP Residual norm 1.620046116756e-06 
  4 KSP Residual norm 5.878789957418e-07 
  5 KSP Residual norm 2.299036910749e-07 
  6 KSP Residual norm 2.061077894452e-07 
  7 KSP Residual norm 8.181234454757e-08 
  8 KSP Residual norm 3.362104762742e-08 
  9 KSP Residual norm 1.155620457753e-08 
 10 KSP Residual norm 3.861789887704e-09 
 11 KSP Residual norm 1.818406097709e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 4.814610790011e-07 
  1 KSP Residual norm 4.928432817980e-08 
  2 KSP Residual norm 1.437890641604e-08 
  3 KSP Residual norm 2.183000250825e-09 
