  Residual norms for solver_ solve.
 16 KSP Residual norm 2.536162790245e-02 
 17 KSP Residual norm 2.489108021513e-02 
 18 KSP Residual norm 2.329675892737e-02 
 19 KSP Residual norm 2.192982500696e-02 
 20 KSP Residual norm 2.086965029393e-02 
 21 KSP Residual norm 2.050212182256e-02 
 22 KSP Residual norm 1.995550895829e-02 
 23 KSP Residual norm 1.700617849772e-02 
 24 KSP Residual norm 1.402709098752e-02 
 25 KSP Residual norm 1.136804547298e-02 
 26 KSP Residual norm 1.054993130976e-02 
 27 KSP Residual norm 1.010784460577e-02 
 28 KSP Residual norm 8.864257963679e-03 
 29 KSP Residual norm 6.963889185588e-03 
 30 KSP Residual norm 5.345353434689e-03 
 31 KSP Residual norm 5.054694513917e-03 
 32 KSP Residual norm 4.981661618306e-03 
 33 KSP Residual norm 4.905546176807e-03 
 34 KSP Residual norm 4.423107581681e-03 
 35 KSP Residual norm 4.000830472041e-03 
 36 KSP Residual norm 3.722348620262e-03 
 37 KSP Residual norm 3.658554653844e-03 
 38 KSP Residual norm 3.501939108024e-03 
 39 KSP Residual norm 3.366881149318e-03 
 40 KSP Residual norm 3.277320202968e-03 
 41 KSP Residual norm 3.255031538599e-03 
 42 KSP Residual norm 3.229023375951e-03 
 43 KSP Residual norm 2.987314715392e-03 
 44 KSP Residual norm 1.919809850366e-03 
 45 KSP Residual norm 1.568041416345e-03 
 46 KSP Residual norm 1.423125965780e-03 
 47 KSP Residual norm 1.334531083201e-03 
 48 KSP Residual norm 1.181263036189e-03 
 49 KSP Residual norm 8.547455437264e-04 
 50 KSP Residual norm 6.754021926689e-04 
 51 KSP Residual norm 6.512987832790e-04 
 52 KSP Residual norm 6.031510122506e-04 
 53 KSP Residual norm 4.636771160251e-04 
 54 KSP Residual norm 3.527343484198e-04 
 55 KSP Residual norm 2.944664613270e-04 
 56 KSP Residual norm 2.815454222491e-04 
 57 KSP Residual norm 2.542496859152e-04 
 58 KSP Residual norm 1.923850715399e-04 
 59 KSP Residual norm 1.720104707646e-04 
 60 KSP Residual norm 1.602048080427e-04 
 61 KSP Residual norm 1.089363152025e-04 
 62 KSP Residual norm 6.051716860612e-05 
 63 KSP Residual norm 5.537055256985e-05 
 64 KSP Residual norm 5.294102139557e-05 
 65 KSP Residual norm 3.853006662671e-05 
 66 KSP Residual norm 1.914034276216e-05 
 67 KSP Residual norm 1.646372869339e-05 
 68 KSP Residual norm 1.564864038661e-05 
 69 KSP Residual norm 1.370547122028e-05 
 70 KSP Residual norm 8.304827138030e-06 
 71 KSP Residual norm 5.393119428767e-06 
 72 KSP Residual norm 5.233064532631e-06 
 73 KSP Residual norm 5.113948427910e-06 
 74 KSP Residual norm 4.576693068167e-06 
 75 KSP Residual norm 3.802792588865e-06 
 76 KSP Residual norm 3.720497825913e-06 
 77 KSP Residual norm 3.658611829526e-06 
 78 KSP Residual norm 3.364954061372e-06 
 79 KSP Residual norm 3.217263227920e-06 
 80 KSP Residual norm 3.158909780250e-06 
 81 KSP Residual norm 2.585425043802e-06 
 82 KSP Residual norm 2.289564551854e-06 
 83 KSP Residual norm 2.222311272736e-06 
 84 KSP Residual norm 2.030953540731e-06 
 85 KSP Residual norm 1.693075797789e-06 
 86 KSP Residual norm 1.658649507415e-06 
 87 KSP Residual norm 1.452546019437e-06 
 88 KSP Residual norm 1.172399433902e-06 
 89 KSP Residual norm 1.119677594938e-06 
 90 KSP Residual norm 1.097691441135e-06 
 91 KSP Residual norm 7.905397770371e-07 
 92 KSP Residual norm 6.330286983545e-07 
 93 KSP Residual norm 6.014887562072e-07 
 94 KSP Residual norm 3.991145107291e-07 
 95 KSP Residual norm 3.421231086870e-07 
 96 KSP Residual norm 2.852900201855e-07 
 97 KSP Residual norm 1.116686055791e-07 
 98 KSP Residual norm 1.079309345646e-07 
 99 KSP Residual norm 7.764114738065e-08 
100 KSP Residual norm 7.338461065244e-08 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.187078695205e+00 
  1 KSP Residual norm 4.459886840079e-01 
  2 KSP Residual norm 2.296931899677e-01 
  3 KSP Residual norm 1.353048022762e-01 
  4 KSP Residual norm 1.162376914946e-01 
  5 KSP Residual norm 1.073948202013e-01 
  6 KSP Residual norm 9.601965119859e-02 
  7 KSP Residual norm 7.224718005150e-02 
  8 KSP Residual norm 5.911263834389e-02 
  9 KSP Residual norm 5.182597316722e-02 
 10 KSP Residual norm 4.815248857876e-02 
 11 KSP Residual norm 4.677859924937e-02 
 12 KSP Residual norm 4.248013050988e-02 
 13 KSP Residual norm 3.746586077324e-02 
 14 KSP Residual norm 2.945058826847e-02 
 15 KSP Residual norm 2.616948996625e-02 
 16 KSP Residual norm 2.536162790245e-02 
 17 KSP Residual norm 2.489108021513e-02 
 18 KSP Residual norm 2.329675892737e-02 
 19 KSP Residual norm 2.192982500696e-02 
 20 KSP Residual norm 2.086965029393e-02 
 21 KSP Residual norm 2.050212182256e-02 
 22 KSP Residual norm 1.995550895829e-02 
 23 KSP Residual norm 1.700617849772e-02 
 24 KSP Residual norm 1.402709098752e-02 
 25 KSP Residual norm 1.136804547298e-02 
 26 KSP Residual norm 1.054993130976e-02 
 27 KSP Residual norm 1.010784460577e-02 
 28 KSP Residual norm 8.864257963679e-03 
 29 KSP Residual norm 6.963889185588e-03 
 30 KSP Residual norm 5.345353434689e-03 
 31 KSP Residual norm 5.054694513917e-03 
 32 KSP Residual norm 4.981661618306e-03 
 33 KSP Residual norm 4.905546176807e-03 
 34 KSP Residual norm 4.423107581681e-03 
 35 KSP Residual norm 4.000830472041e-03 
 36 KSP Residual norm 3.722348620262e-03 
 37 KSP Residual norm 3.658554653844e-03 
 38 KSP Residual norm 3.501939108024e-03 
 39 KSP Residual norm 3.366881149318e-03 
 40 KSP Residual norm 3.277320202968e-03 
 41 KSP Residual norm 3.255031538599e-03 
 42 KSP Residual norm 3.229023375951e-03 
 43 KSP Residual norm 2.987314715392e-03 
 44 KSP Residual norm 1.919809850366e-03 
 45 KSP Residual norm 1.568041416345e-03 
 46 KSP Residual norm 1.423125965780e-03 
 47 KSP Residual norm 1.334531083201e-03 
 48 KSP Residual norm 1.181263036189e-03 
 49 KSP Residual norm 8.547455437264e-04 
 50 KSP Residual norm 6.754021926689e-04 
 51 KSP Residual norm 6.512987832790e-04 
 52 KSP Residual norm 6.031510122506e-04 
 53 KSP Residual norm 4.636771160251e-04 
 54 KSP Residual norm 3.527343484198e-04 
 55 KSP Residual norm 2.944664613270e-04 
 56 KSP Residual norm 2.815454222491e-04 
 57 KSP Residual norm 2.542496859152e-04 
 58 KSP Residual norm 1.923850715399e-04 
 59 KSP Residual norm 1.720104707646e-04 
 60 KSP Residual norm 1.602048080427e-04 
 61 KSP Residual norm 1.089363152025e-04 
 62 KSP Residual norm 6.051716860612e-05 
 63 KSP Residual norm 5.537055256985e-05 
 64 KSP Residual norm 5.294102139557e-05 
 65 KSP Residual norm 3.853006662671e-05 
 66 KSP Residual norm 1.914034276216e-05 
 67 KSP Residual norm 1.646372869339e-05 
 68 KSP Residual norm 1.564864038661e-05 
 69 KSP Residual norm 1.370547122028e-05 
 70 KSP Residual norm 8.304827138030e-06 
 71 KSP Residual norm 5.393119428767e-06 
 72 KSP Residual norm 5.233064532631e-06 
 73 KSP Residual norm 5.113948427910e-06 
 74 KSP Residual norm 4.576693068167e-06 
 75 KSP Residual norm 3.802792588865e-06 
 76 KSP Residual norm 3.720497825913e-06 
 77 KSP Residual norm 3.658611829526e-06 
 78 KSP Residual norm 3.364954061372e-06 
 79 KSP Residual norm 3.217263227920e-06 
 80 KSP Residual norm 3.158909780250e-06 
 81 KSP Residual norm 2.585425043802e-06 
 82 KSP Residual norm 2.289564551854e-06 
 83 KSP Residual norm 2.222311272736e-06 
 84 KSP Residual norm 2.030953540731e-06 
 85 KSP Residual norm 1.693075797789e-06 
 86 KSP Residual norm 1.658649507415e-06 
 87 KSP Residual norm 1.452546019437e-06 
 88 KSP Residual norm 1.172399433902e-06 
 89 KSP Residual norm 1.119677594938e-06 
 90 KSP Residual norm 1.097691441135e-06 
 91 KSP Residual norm 7.905397770371e-07 
 92 KSP Residual norm 6.330286983545e-07 
 93 KSP Residual norm 6.014887562072e-07 
 94 KSP Residual norm 3.991145107291e-07 
 95 KSP Residual norm 3.421231086870e-07 
 96 KSP Residual norm 2.852900201855e-07 
 97 KSP Residual norm 1.116686055791e-07 
 98 KSP Residual norm 1.079309345646e-07 
 99 KSP Residual norm 7.764114738065e-08 
100 KSP Residual norm 7.338461065244e-08 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.187078695205e+00 
  1 KSP Residual norm 4.459886840079e-01 
  2 KSP Residual norm 2.296931899677e-01 
  3 KSP Residual norm 1.353048022762e-01 
  4 KSP Residual norm 1.162376914946e-01 
  5 KSP Residual norm 1.073948202013e-01 
  6 KSP Residual norm 9.601965119859e-02 
  7 KSP Residual norm 7.224718005150e-02 
  8 KSP Residual norm 5.911263834389e-02 
  9 KSP Residual norm 5.182597316722e-02 
 10 KSP Residual norm 4.815248857876e-02 
 11 KSP Residual norm 4.677859924937e-02 
 12 KSP Residual norm 4.248013050988e-02 
 13 KSP Residual norm 3.746586077324e-02 
 14 KSP Residual norm 2.945058826847e-02 
 15 KSP Residual norm 2.616948996625e-02 
 16 KSP Residual norm 2.536162790245e-02 
 17 KSP Residual norm 2.489108021513e-02 
 18 KSP Residual norm 2.329675892737e-02 
 19 KSP Residual norm 2.192982500696e-02 
 20 KSP Residual norm 2.086965029393e-02 
 21 KSP Residual norm 2.050212182256e-02 
 22 KSP Residual norm 1.995550895829e-02 
 23 KSP Residual norm 1.700617849772e-02 
 24 KSP Residual norm 1.402709098752e-02 
 25 KSP Residual norm 1.136804547298e-02 
 26 KSP Residual norm 1.054993130976e-02 
 27 KSP Residual norm 1.010784460577e-02 
 28 KSP Residual norm 8.864257963679e-03 
 29 KSP Residual norm 6.963889185588e-03 
 30 KSP Residual norm 5.345353434689e-03 
 31 KSP Residual norm 5.054694513917e-03 
 32 KSP Residual norm 4.981661618306e-03 
 33 KSP Residual norm 4.905546176807e-03 
 34 KSP Residual norm 4.423107581681e-03 
 35 KSP Residual norm 4.000830472041e-03 
 36 KSP Residual norm 3.722348620262e-03 
 37 KSP Residual norm 3.658554653844e-03 
 38 KSP Residual norm 3.501939108024e-03 
 39 KSP Residual norm 3.366881149318e-03 
 40 KSP Residual norm 3.277320202968e-03 
 41 KSP Residual norm 3.255031538599e-03 
 42 KSP Residual norm 3.229023375951e-03 
 43 KSP Residual norm 2.987314715392e-03 
 44 KSP Residual norm 1.919809850366e-03 
 45 KSP Residual norm 1.568041416345e-03 
 46 KSP Residual norm 1.423125965780e-03 
 47 KSP Residual norm 1.334531083201e-03 
 48 KSP Residual norm 1.181263036189e-03 
 49 KSP Residual norm 8.547455437264e-04 
 50 KSP Residual norm 6.754021926689e-04 
 51 KSP Residual norm 6.512987832790e-04 
 52 KSP Residual norm 6.031510122506e-04 
 53 KSP Residual norm 4.636771160251e-04 
 54 KSP Residual norm 3.527343484198e-04 
 55 KSP Residual norm 2.944664613270e-04 
 56 KSP Residual norm 2.815454222491e-04 
 57 KSP Residual norm 2.542496859152e-04 
 58 KSP Residual norm 1.923850715399e-04 
 59 KSP Residual norm 1.720104707646e-04 
 60 KSP Residual norm 1.602048080427e-04 
 61 KSP Residual norm 1.089363152025e-04 
 62 KSP Residual norm 6.051716860612e-05 
 63 KSP Residual norm 5.537055256985e-05 
 64 KSP Residual norm 5.294102139557e-05 
 65 KSP Residual norm 3.853006662671e-05 
 66 KSP Residual norm 1.914034276216e-05 
 67 KSP Residual norm 1.646372869339e-05 
 68 KSP Residual norm 1.564864038661e-05 
 69 KSP Residual norm 1.370547122028e-05 
 70 KSP Residual norm 8.304827138030e-06 
 71 KSP Residual norm 5.393119428767e-06 
 72 KSP Residual norm 5.233064532631e-06 
 73 KSP Residual norm 5.113948427910e-06 
 74 KSP Residual norm 4.576693068167e-06 
 75 KSP Residual norm 3.802792588865e-06 
 76 KSP Residual norm 3.720497825913e-06 
 77 KSP Residual norm 3.658611829526e-06 
 78 KSP Residual norm 3.364954061372e-06 
 79 KSP Residual norm 3.217263227920e-06 
 80 KSP Residual norm 3.158909780250e-06 
 81 KSP Residual norm 2.585425043802e-06 
 82 KSP Residual norm 2.289564551854e-06 
 83 KSP Residual norm 2.222311272736e-06 
 84 KSP Residual norm 2.030953540731e-06 
 85 KSP Residual norm 1.693075797789e-06 
 86 KSP Residual norm 1.658649507415e-06 
 87 KSP Residual norm 1.452546019437e-06 
 88 KSP Residual norm 1.172399433902e-06 
 89 KSP Residual norm 1.119677594938e-06 
 90 KSP Residual norm 1.097691441135e-06 
 91 KSP Residual norm 7.905397770371e-07 
 92 KSP Residual norm 6.330286983545e-07 
 93 KSP Residual norm 6.014887562072e-07 
 94 KSP Residual norm 3.991145107291e-07 
 95 KSP Residual norm 3.421231086870e-07 
 96 KSP Residual norm 2.852900201855e-07 
 97 KSP Residual norm 1.116686055791e-07 
 98 KSP Residual norm 1.079309345646e-07 
 99 KSP Residual norm 7.764114738065e-08 
100 KSP Residual norm 7.338461065244e-08 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.187078695205e+00 
  1 KSP Residual norm 4.459886840079e-01 
  2 KSP Residual norm 2.296931899677e-01 
  3 KSP Residual norm 1.353048022762e-01 
  4 KSP Residual norm 1.162376914946e-01 
  5 KSP Residual norm 1.073948202013e-01 
  6 KSP Residual norm 9.601965119859e-02 
  7 KSP Residual norm 7.224718005150e-02 
  8 KSP Residual norm 5.911263834389e-02 
  9 KSP Residual norm 5.182597316722e-02 
 10 KSP Residual norm 4.815248857876e-02 
 11 KSP Residual norm 4.677859924937e-02 
 12 KSP Residual norm 4.248013050988e-02 
 13 KSP Residual norm 3.746586077324e-02 
 14 KSP Residual norm 2.945058826847e-02 
 15 KSP Residual norm 2.616948996625e-02 
 16 KSP Residual norm 2.536162790245e-02 
 17 KSP Residual norm 2.489108021513e-02 
 18 KSP Residual norm 2.329675892737e-02 
 19 KSP Residual norm 2.192982500696e-02 
 20 KSP Residual norm 2.086965029393e-02 
 21 KSP Residual norm 2.050212182256e-02 
 22 KSP Residual norm 1.995550895829e-02 
 23 KSP Residual norm 1.700617849772e-02 
 24 KSP Residual norm 1.402709098752e-02 
 25 KSP Residual norm 1.136804547298e-02 
 26 KSP Residual norm 1.054993130976e-02 
 27 KSP Residual norm 1.010784460577e-02 
 28 KSP Residual norm 8.864257963679e-03 
 29 KSP Residual norm 6.963889185588e-03 
 30 KSP Residual norm 5.345353434689e-03 
 31 KSP Residual norm 5.054694513917e-03 
 32 KSP Residual norm 4.981661618306e-03 
 33 KSP Residual norm 4.905546176807e-03 
 34 KSP Residual norm 4.423107581681e-03 
 35 KSP Residual norm 4.000830472041e-03 
 36 KSP Residual norm 3.722348620262e-03 
 37 KSP Residual norm 3.658554653844e-03 
 38 KSP Residual norm 3.501939108024e-03 
 39 KSP Residual norm 3.366881149318e-03 
 40 KSP Residual norm 3.277320202968e-03 
 41 KSP Residual norm 3.255031538599e-03 
 42 KSP Residual norm 3.229023375951e-03 
 43 KSP Residual norm 2.987314715392e-03 
 44 KSP Residual norm 1.919809850366e-03 
 45 KSP Residual norm 1.568041416345e-03 
 46 KSP Residual norm 1.423125965780e-03 
 47 KSP Residual norm 1.334531083201e-03 
 48 KSP Residual norm 1.181263036189e-03 
 49 KSP Residual norm 8.547455437264e-04 
 50 KSP Residual norm 6.754021926689e-04 
 51 KSP Residual norm 6.512987832790e-04 
 52 KSP Residual norm 6.031510122506e-04 
 53 KSP Residual norm 4.636771160251e-04 
 54 KSP Residual norm 3.527343484198e-04 
 55 KSP Residual norm 2.944664613270e-04 
 56 KSP Residual norm 2.815454222491e-04 
 57 KSP Residual norm 2.542496859152e-04 
 58 KSP Residual norm 1.923850715399e-04 
 59 KSP Residual norm 1.720104707646e-04 
 60 KSP Residual norm 1.602048080427e-04 
 61 KSP Residual norm 1.089363152025e-04 
 62 KSP Residual norm 6.051716860612e-05 
 63 KSP Residual norm 5.537055256985e-05 
 64 KSP Residual norm 5.294102139557e-05 
 65 KSP Residual norm 3.853006662671e-05 
 66 KSP Residual norm 1.914034276216e-05 
 67 KSP Residual norm 1.646372869339e-05 
 68 KSP Residual norm 1.564864038661e-05 
 69 KSP Residual norm 1.370547122028e-05 
 70 KSP Residual norm 8.304827138030e-06 
 71 KSP Residual norm 5.393119428767e-06 
 72 KSP Residual norm 5.233064532631e-06 
 73 KSP Residual norm 5.113948427910e-06 
 74 KSP Residual norm 4.576693068167e-06 
 75 KSP Residual norm 3.802792588865e-06 
 76 KSP Residual norm 3.720497825913e-06 
 77 KSP Residual norm 3.658611829526e-06 
 78 KSP Residual norm 3.364954061372e-06 
 79 KSP Residual norm 3.217263227920e-06 
 80 KSP Residual norm 3.158909780250e-06 
 81 KSP Residual norm 2.585425043802e-06 
 82 KSP Residual norm 2.289564551854e-06 
 83 KSP Residual norm 2.222311272736e-06 
 84 KSP Residual norm 2.030953540731e-06 
 85 KSP Residual norm 1.693075797789e-06 
 86 KSP Residual norm 1.658649507415e-06 
 87 KSP Residual norm 1.452546019437e-06 
 88 KSP Residual norm 1.172399433902e-06 
 89 KSP Residual norm 1.119677594938e-06 
 90 KSP Residual norm 1.097691441135e-06 
 91 KSP Residual norm 7.905397770371e-07 
 92 KSP Residual norm 6.330286983545e-07 
 93 KSP Residual norm 6.014887562072e-07 
 94 KSP Residual norm 3.991145107291e-07 
 95 KSP Residual norm 3.421231086870e-07 
 96 KSP Residual norm 2.852900201855e-07 
 97 KSP Residual norm 1.116686055791e-07 
 98 KSP Residual norm 1.079309345646e-07 
 99 KSP Residual norm 7.764114738065e-08 
100 KSP Residual norm 7.338461065244e-08 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.187078695205e+00 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.187078695205e+00 
  1 KSP Residual norm 4.459886840079e-01 
  2 KSP Residual norm 2.296931899677e-01 
  3 KSP Residual norm 1.353048022762e-01 
  4 KSP Residual norm 1.162376914946e-01 
  5 KSP Residual norm 1.073948202013e-01 
  6 KSP Residual norm 9.601965119859e-02 
  7 KSP Residual norm 7.224718005150e-02 
  8 KSP Residual norm 5.911263834389e-02 
  9 KSP Residual norm 5.182597316722e-02 
 10 KSP Residual norm 4.815248857876e-02 
 11 KSP Residual norm 4.677859924937e-02 
 12 KSP Residual norm 4.248013050988e-02 
 13 KSP Residual norm 3.746586077324e-02 
 14 KSP Residual norm 2.945058826847e-02 
 15 KSP Residual norm 2.616948996625e-02 
 16 KSP Residual norm 2.536162790245e-02 
 17 KSP Residual norm 2.489108021513e-02 
 18 KSP Residual norm 2.329675892737e-02 
 19 KSP Residual norm 2.192982500696e-02 
 20 KSP Residual norm 2.086965029393e-02 
 21 KSP Residual norm 2.050212182256e-02 
 22 KSP Residual norm 1.995550895829e-02 
 23 KSP Residual norm 1.700617849772e-02 
 24 KSP Residual norm 1.402709098752e-02 
 25 KSP Residual norm 1.136804547298e-02 
 26 KSP Residual norm 1.054993130976e-02 
 27 KSP Residual norm 1.010784460577e-02 
 28 KSP Residual norm 8.864257963679e-03 
 29 KSP Residual norm 6.963889185588e-03 
 30 KSP Residual norm 5.345353434689e-03 
 31 KSP Residual norm 5.054694513917e-03 
 32 KSP Residual norm 4.981661618306e-03 
 33 KSP Residual norm 4.905546176807e-03 
 34 KSP Residual norm 4.423107581681e-03 
 35 KSP Residual norm 4.000830472041e-03 
 36 KSP Residual norm 3.722348620262e-03 
 37 KSP Residual norm 3.658554653844e-03 
 38 KSP Residual norm 3.501939108024e-03 
 39 KSP Residual norm 3.366881149318e-03 
 40 KSP Residual norm 3.277320202968e-03 
 41 KSP Residual norm 3.255031538599e-03 
 42 KSP Residual norm 3.229023375951e-03 
 43 KSP Residual norm 2.987314715392e-03 
 44 KSP Residual norm 1.919809850366e-03 
 45 KSP Residual norm 1.568041416345e-03 
 46 KSP Residual norm 1.423125965780e-03 
 47 KSP Residual norm 1.334531083201e-03 
 48 KSP Residual norm 1.181263036189e-03 
 49 KSP Residual norm 8.547455437264e-04 
 50 KSP Residual norm 6.754021926689e-04 
 51 KSP Residual norm 6.512987832790e-04 
 52 KSP Residual norm 6.031510122506e-04 
 53 KSP Residual norm 4.636771160251e-04 
 54 KSP Residual norm 3.527343484198e-04 
 55 KSP Residual norm 2.944664613270e-04 
 56 KSP Residual norm 2.815454222491e-04 
 57 KSP Residual norm 2.542496859152e-04 
 58 KSP Residual norm 1.923850715399e-04 
 59 KSP Residual norm 1.720104707646e-04 
 60 KSP Residual norm 1.602048080427e-04 
 61 KSP Residual norm 1.089363152025e-04 
 62 KSP Residual norm 6.051716860612e-05 
 63 KSP Residual norm 5.537055256985e-05 
 64 KSP Residual norm 5.294102139557e-05 
 65 KSP Residual norm 3.853006662671e-05 
 66 KSP Residual norm 1.914034276216e-05 
 67 KSP Residual norm 1.646372869339e-05 
 68 KSP Residual norm 1.564864038661e-05 
 69 KSP Residual norm 1.370547122028e-05 
 70 KSP Residual norm 8.304827138030e-06 
 71 KSP Residual norm 5.393119428767e-06 
 72 KSP Residual norm 5.233064532631e-06 
 73 KSP Residual norm 5.113948427910e-06 
 74 KSP Residual norm 4.576693068167e-06 
 75 KSP Residual norm 3.802792588865e-06 
 76 KSP Residual norm 3.720497825913e-06 
 77 KSP Residual norm 3.658611829526e-06 
 78 KSP Residual norm 3.364954061372e-06 
 79 KSP Residual norm 3.217263227920e-06 
 80 KSP Residual norm 3.158909780250e-06 
 81 KSP Residual norm 2.585425043802e-06 
 82 KSP Residual norm 2.289564551854e-06 
 83 KSP Residual norm 2.222311272736e-06 
 84 KSP Residual norm 2.030953540731e-06 
 85 KSP Residual norm 1.693075797789e-06 
 86 KSP Residual norm 1.658649507415e-06 
 87 KSP Residual norm 1.452546019437e-06 
